30,35,5,14,10,10,25,26,11,10,20,20,20,10,20,25,33,20,11,14,34,20,11,20,20,20,5,35,10,11,20,33,30,20,20,26,10,14,34,10,25,14,33,20,33,38,34,11,14,11,10,30,20,26,21,20,25,34,30,26,14,30,21,11,34,34,5,33,20,1,30,34,11,1,35,25,26,11,34,11,20,10,10,5,20,30,2,34,25,1,30,14,26,10,25,35,10,20,35,26,34,30,20,20,30,34,20,7,11,34,10,10,35,10,1,1,11,5,30,2,25,1,34,10,35,17,33,10,1,39,26,20,33,39,20,1,11,38,1,14,35,5,1,30,1,10,25,26,26,11,33,30,21,34,1,20,25,34,26,21,33,11,1,26,34,14,10,10,20,11,10,20,10,30,10,7,10,20,1,21,38,35,35,11,34,35,5,30,21,10,33,25,25,30,30,33,14,10,10,10,20,25,21,30,20,33,1,35,21,30,30,30,25,14,25,11,10,33,33,25,25,30,11,34,14,2,25,20,26,33,33,1,25,21,26,21,1,34,11,1,10,30,35,10,30,35,11,30,10,10,14,10,25,30,30,14,25,11,10,25,30,38,30,10,30,30,33,38,30,30,30,35,10,11,20,35,33,34,14,14,38,11,20,30,25,30,30,25,14,14,33,21,34,30,14,30,33,26,35,30,10,20,30,33,20,34,21,25,33,10,1,20,26,11,11,30,25,30,33,25,30,26,25,33,25,5,14,14,30,10,25,35,25,35,10,20,30,11,30,25,10,33,10,14,35,21,26,10,35,35,25,35,30,14,38,20,25,30,25,30,30,30,10,34,30,30,20,10,1,21,14,14,35,25,11,33,34,11,7,14,26,5,1,30,34,26,10,1,11,30,26,10,30,33,25,14,10,1,30,26,30,20,33,10,20,21,1,10,14,11,1,33,10,30,21,10,7,30,35,33,33,14,5,35,25,10,7,20,33,33,20,20,10,10,10,14,28,25,30,14,20,11,5,1,28,14,30,30,21,20,10,21,25,7,25,11,33,33,33,21,33,1,25,25,11,1,30,14,5,10,30,33,28,30,10,30,25,35,14,30,10,1,30,25,25,34,7,10,2,1,20,26,33,25,25,25,10,30,2,30
26,22,26,21,14,14,1,14,26,14,15,18,15,22,26,14,26,1,1,14,38,1,1,29,34,38,29,29,1,11,1,1,14,17,26,11,6,1,18,34,22,22,29,7,34,13,15,4,14,26,14,15,7,29,13,1,14,38,1,22,38,14,14,29,22,14,18,1,1,17,29,26,7,14,1,34,22,14,14,26,1,4,22,17,26,15,26,11,14,34,14,22,22,1,26,14,24,24,24,11,26,22,11,2,18,15,29,13,1,21,38,1,13,11,14,24,13,18,29,11,1,29,15,34,22,13,26,14,26,29,14,22,26,34,11,15,13,34,22,38,4,14,7,14,22,18,4,13,1,14,24,29,7,14,29,6,22,26,11,15,14,1,14,11,24,7,11,29,14,14,26,26,1,11,11,1,18,14,22,6,22,1,1,26,26,15,26,13,22,15,1,26,24,14,14,26,14,11,1,34,14,29,1,11,22,22,14,15,14,29,29,29,7,22,26,15,38,11,26,26,21,17,22,24,17,14,1,1,29,39,1,13,14,26,1,7,26,14,10,14,38,13,15,14,6,34,13,7,22,7,14,24,26,14,38,38,38,38,34,34,24,29,22,29,38,34,14,15,24,34,34,29,11,15,22,15,38,22,29,38,22,26,13,22,22,26,34,34,18,15,17,7,7,34,11,7,7,13,24,13,14,26,14,26,15,22,29,1,21,11,24,13,29,29,29,22,34,1,29,18,22,7,18,34,14,24,11,15,7,29,7,34,34,22,14,34,6,26,15,1,4,29,1,38,13,15,1,29,22,15,26,26,24,14,15,14,22,1,13,26,22,26,24,22,11,34,22,24,29,26,15,11,1,26,15,7,29,29,15,13,38,29,14,1,24,1,7,26,26,15,29,4,15,7,6,39,14,22,26,22,34,13,29,15,13,1,14,1,22,29,26,1,1,15,14,22,18,14,29,29,14,38,15,13,26,1,14,1,6,22,15,4,22,29,26,22,26,29,22,10,22,22,21,15,24,17,22,29,13,26,1,1,34,14,1,34,29,26,24,11,38,13,7,17,24,6,24,29,24,14,38,11,1,15,22,15,1,17,22,7,22,7,14,15,22,38,7,15,38,11,7,22,7,6,38,15,15,14,38,29
23,12,7,39,29,11,39,15,2,33,31,12,31,32,29,14,35,14,15,33,31,31,29,32,32,33,34,12,36,10,31,31,34,11,29,31,31,13,39,36,32,29,16,16,13,15,6,29,34,39,24,13,32,35,36,15,33,35,36,32,16,31,2,20,7,35,31,2,33,36,29,35,11,2,29,25,23,24,20,13,16,39,2,31,31,13,12,31,16,12,25,29,15,1,33,31,31,1,12,1,1,9,31,36,33,13,23,32,2,34,25,12,29,29,13,13,16,36,22,36,33,10,33,32,39,12,33,23,1,12,21,1,33,14,36,2,32,13,13,2,20,35,15,25,31,16,25,15,15,29,33,29,1,13,29,13,13,28,25,2,14,20,13,32,25,13,2,25,1,31,15,34,20,2,32,1,11,33,2,12,23,29,13,33,35,2,31,13,11,20,32,2,31,15,11,20,33,34,7,2,2,2,1,32,2,25,12,15,36,12,15,21,31,13,11,13,33,13,36,33,13,25,20,25,13,33,32,32,13,39,2,16,13,12,15,32,2,2,11,35,20,13,36,13,39,1,16,14,20,31,7,9,23,12,2,9,29,11,39,1,13,29,29,2,13,9,32,12,33,2,35,33,33,2,29,2,13,1,33,32,32,33,1,2,2,15,33,20,29,31,33,23,2,29,2,25,36,2,2,36,36,33,33,39,1,15,39,33,22,11,12,35,1,33,1,20,20,36,2,20,2,9,36,2,36,25,29,23,9,23,15,15,32,36,14,29,36,13,11,16,29,31,20,15,2,32,25,15,2,13,36,29,36,35,15,27,23,25,2,9,13,13,36,10,32,2,25,12,20,35,11,36,13,36,13,16,2,15,20,23,11,20,13,33,36,36,16,1,34,39,39,2,20,1,21,31,13,2,29,13,36,2,20,16,31,2,2,11,12,2,2,2,12,36,2,2,11,15,33,31,31,14,2,11,20,25,16,29,2,9,25,33,11,1,25,32,2,36,31,1,11,34,12,32,14,33,16,13,1,20,39,2,14,1,36,36,29,12,15,20,2,20,16,36,13,36,36,2,1,34,32,32,13,2,15,12,13,15,2,31,29,2,2,32,1,31,16,33,33,12,36,36,2,2,11,36,29,35,33,36
20,30,30,4,30,5,4,37,20,20,25,30,37,5,20,30,4,5,37,2,2,4,13,5,5,20,37,37,2,4,5,37,20,4,5,20,23,5,36,23,4,4,4,13,5,5,4,30,37,4,30,4,36,37,13,13,20,30,2,4,37,30,4,4,5,4,4,2,37,4,2,5,30,5,37,2,4,4,5,5,4,30,4,37,2,2,37,23,37,5,37,4,37,4,4,37,5,37,37,37,5,2,30,2,37,4,5,2,36,37,5,2,36,4,2,5,36,4,37,2,4,4,30,37,37,37,4,5,4,4,5,23,37,37,4,5,37,36,20,30,5,5,5,37,5,5,5,5,2,4,5,5,5,2,30,13,20,4,5,5,5,37,4,2,5,5,30,25,30,5,5,5,37,30,36,37,5,37,30,23,2,5,2,5,5,2,36,36,13,5,37,2,5,36,2,37,5,4,5,5,5,36,37,5,37,2,30,2,30,5,5,5,4,2,30,23,5,36,4,37,25,30,5,23,5,4,5,37,5,23,2,36,23,37,5,4,25,37,2,4,37,37,23,37,30,4,37,2,37,5,5,4,37,30,37,5,36,2,37,30,36,2,37,37,2,5,5,36,37,5,13,5,30,36,30,23,30,36,4,2,37,37,30,4,37,30,4,36,30,2,5,37,5,5,37,37,4,5,13,5,5,30,36,5,37,2,5,5,2,5,2,37,2,37,5,30,5,5,4,36,36,37,37,23,37,5,36,5,37,37,5,30,30,37,4,5,5,37,2,4,5,5,5,5,23,37,30,2,5,4,36,4,30,13,5,30,37,13,25,37,30,30,37,5,36,2,13,37,36,5,37,5,36,37,36,2,30,30,2,37,2,4,2,37,4,37,30,30,4,23,37,5,4,37,23,30,5,36,23,5,37,30,5,5,2,2,5,37,2,5,13,2,2,37,30,37,37,30,37,37,36,5,5,5,5,4,5,5,5,37,5,2,25,37,2,36,13,5,5,2,37,5,36,36,30,36,5,5,37,4,30,5,2,37,36,4,13,4,5,2,5,37,2,36,2,37,30,5,5,4,5,5,37,4,37,36,5,37,2,5,5,37,36,4,5,5,5,5,5,4,5,4,5,37,37,5,37,2,30,5
34,33,25,15,15,33,34,7,34,4,37,14,25,37,11,15,1,34,13,15,16,34,25,25,7,34,1,25,34,16,26,37,0,34,7,34,25,34,34,15,15,37,34,33,16,0,37,37,13,26,16,7,15,11,7,0,34,33,15,27,27,15,34,15,27,26,1,28,16,34,14,13,7,21,25,11,2,15,27,26,1,34,26,15,2,37,1,28,34,27,14,15,13,37,13,1,3,7,1,34,37,1,33,26,33,7,33,13,3,7,15,15,25,28,34,34,33,4,34,28,37,16,25,27,21,34,27,15,15,16,11,16,27,37,13,15,1,11,26,2,0,16,25,11,13,34,13,11,33,26,7,15,27,16,13,33,1,37,15,14,33,13,21,34,0,33,34,15,25,0,3,25,16,26,34,1,4,33,13,1,26,13,13,15,25,13,28,26,25,27,13,33,7,27,26,33,1,7,27,16,25,33,4,27,15,11,34,37,34,16,26,2,28,11,15,26,27,13,28,16,25,27,25,7,27,1,2,37,15,27,25,16,1,7,28,11,1,37,19,1,33,34,13,16,33,33,1,4,26,37,0,28,4,13,26,37,1,14,27,27,7,15,33,25,25,25,34,16,27,1,26,21,34,25,37,2,26,16,1,11,3,7,26,27,19,28,34,26,26,37,27,15,25,34,33,11,28,1,1,7,28,25,15,15,33,7,33,15,34,33,34,25,26,26,14,1,4,33,1,33,13,27,1,25,33,33,37,28,2,15,33,11,13,3,34,7,11,16,3,28,3,27,37,26,34,16,7,16,33,7,16,4,13,25,26,13,15,15,2,33,26,7,13,25,26,26,13,28,33,26,4,15,26,15,2,16,34,26,26,21,27,37,15,26,1,11,28,1,13,26,16,7,34,14,25,26,16,25,13,33,37,28,14,27,7,25,34,11,15,13,11,15,7,33,14,26,33,15,2,33,15,37,3,21,15,16,26,1,15,27,37,27,27,15,26,26,15,4,15,3,0,33,27,0,13,26,1,25,1,25,26,28,33,16,26,27,26,16,27,1,33,26,2,33,33,15,26,25,27,16,27,26,33,34,16,25,3,27,33,1,26,34,33,25,16,7,13,34,16,34,34,27,33,26,33,15,26,26,27,25
8,16,19,16,0,8,0,29,37,10,37,8,1,18,7,7,30,16,37,4,18,35,1,0,7,0,29,2,4,26,37,14,0,0,19,16,24,29,16,24,37,13,0,37,7,0,0,18,27,14,13,13,19,8,7,8,26,7,29,30,29,7,2,0,2,14,30,29,30,8,7,37,2,13,35,37,3,30,30,10,16,3,14,2,13,2,9,0,29,8,29,8,19,3,14,30,8,13,29,37,13,14,8,7,8,36,30,2,37,9,35,1,10,7,0,19,26,18,37,13,8,7,8,2,19,24,3,37,7,14,16,24,7,13,10,36,24,13,29,13,30,30,0,0,35,3,2,16,37,13,29,2,8,37,2,2,30,14,19,28,36,24,27,19,36,13,35,0,8,29,0,35,16,3,8,10,7,35,29,26,19,37,19,10,0,4,13,29,29,29,35,13,37,24,35,35,4,10,16,3,0,10,19,2,7,29,37,0,37,36,3,30,35,35,37,19,19,0,19,7,30,37,19,1,0,30,29,30,37,19,13,19,35,3,29,37,37,35,30,8,3,35,16,19,35,18,24,37,7,26,7,37,35,8,9,13,29,19,0,29,35,29,19,14,2,26,7,0,3,14,30,35,3,7,29,26,8,35,24,37,30,24,19,4,8,29,30,7,37,10,1,14,0,35,14,35,0,26,29,19,30,18,19,19,8,37,0,35,29,9,37,2,37,2,19,13,19,3,3,29,29,16,0,35,36,35,19,16,1,3,24,37,24,26,19,7,3,0,24,14,8,8,13,18,26,4,24,3,29,18,37,7,13,37,30,37,30,35,35,13,2,26,37,37,24,37,37,7,26,35,29,18,29,19,3,37,29,0,19,2,0,7,3,35,37,19,8,18,19,29,7,30,3,9,3,26,30,8,13,7,13,10,8,4,16,7,3,24,2,7,35,10,19,30,13,7,14,16,37,24,9,3,24,35,37,7,19,37,29,8,29,29,0,24,18,35,29,30,19,24,35,29,24,8,26,10,30,29,3,29,8,14,24,7,37,2,3,9,0,7,0,3,37,8,37,7,2,29,29,36,37,24,29,8,35,19,13,9,37,35,7,3,30,7,8,18,29,37,37,37,8,37,37,29,3,24,36,35,0,14
29,9,20,20,29,35,29,26,28,35,20,9,18,9,28,26,35,18,29,28,9,29,26,26,18,18,29,28,14,29,21,20,29,29,3,14,14,26,14,21,29,26,18,29,14,30,33,35,9,21,29,29,35,20,29,29,35,29,20,33,36,20,26,30,21,19,14,20,35,1,29,28,20,19,29,20,28,14,29,35,35,20,20,29,35,9,29,28,29,35,20,35,18,19,35,9,29,19,9,20,20,19,18,18,33,29,9,35,19,26,35,29,20,9,28,19,9,20,20,26,14,33,36,29,20,20,20,14,9,18,33,28,18,9,26,35,20,20,9,26,20,20,19,35,35,26,35,35,30,29,33,20,35,18,26,14,14,35,20,19,20,26,20,19,14,29,21,29,14,30,30,26,14,29,33,35,1,29,35,14,28,26,28,26,30,19,35,26,14,29,14,35,26,14,19,28,18,20,35,33,14,26,20,20,30,35,9,9,33,19,18,20,9,9,21,20,14,29,26,28,21,26,14,20,14,36,14,35,14,30,35,3,20,20,26,14,14,14,14,18,26,20,20,20,10,26,19,35,18,9,20,19,33,9,28,19,26,33,20,14,35,14,35,35,18,35,20,18,3,20,9,30,35,18,26,9,14,33,33,30,20,20,29,20,35,7,21,20,35,33,35,33,20,35,30,20,20,19,3,35,35,18,35,9,1,33,9,10,26,18,35,35,19,19,35,3,18,20,19,19,10,26,35,33,1,20,35,28,35,20,26,20,20,20,21,20,35,28,35,33,33,35,35,1,35,35,33,33,29,35,26,35,18,35,26,19,33,1,33,20,35,20,33,20,26,20,26,20,20,30,26,20,18,20,33,26,35,21,35,20,35,9,33,35,20,3,20,35,3,30,35,20,26,29,20,30,14,20,20,35,26,26,18,35,20,35,18,26,20,28,14,20,35,33,28,35,35,9,33,20,35,20,19,26,21,28,1,20,20,20,18,26,20,35,19,20,14,20,35,20,19,19,20,9,26,35,30,35,26,18,35,26,20,20,26,14,20,19,29,29,20,26,28,35,19,3,20,35,35,35,20,35,35,19,20,28,30,20,18,14,20,30,35,18,20,20,9,26,20,20,35,20,26,28,26,26,35,9,35,20
32,28,7,7,26,9,32,23,32,23,28,32,32,32,23,14,32,23,32,30,32,32,14,28,23,32,26,32,32,32,23,23,23,28,32,23,26,32,32,26,30,32,32,7,36,26,32,32,28,32,32,32,32,26,32,28,26,12,7,14,32,22,32,30,32,26,32,32,26,28,12,23,30,32,26,28,26,22,23,21,1,28,28,30,32,32,26,28,38,26,32,32,32,32,28,32,10,32,32,23,21,12,14,10,21,32,32,32,32,32,23,22,14,32,12,26,14,28,28,32,26,26,26,26,23,26,23,21,28,9,26,23,38,26,32,7,32,26,26,9,26,23,26,26,26,28,14,26,26,23,14,26,28,21,12,10,32,28,14,32,38,32,26,32,32,26,32,26,26,28,32,28,32,38,32,28,32,12,32,26,32,22,32,26,21,26,32,22,21,23,32,38,26,23,26,26,26,26,23,32,32,32,32,32,38,21,26,26,32,26,38,28,26,32,32,28,12,26,26,26,32,26,26,32,23,26,32,26,32,26,32,26,30,21,23,28,28,28,14,32,26,32,32,32,10,23,32,32,32,23,32,32,14,26,32,26,32,26,21,32,32,21,32,32,26,21,32,21,28,26,32,10,32,26,26,26,26,26,26,30,7,28,32,32,26,32,23,7,26,38,23,32,28,14,28,26,23,26,32,38,23,26,7,30,10,21,23,32,32,26,28,38,14,32,32,28,32,32,38,28,26,32,7,32,26,14,28,32,32,38,28,12,32,26,28,26,21,32,28,32,26,38,26,32,21,28,26,32,32,26,32,22,26,23,32,26,26,26,26,32,28,32,26,28,26,32,32,32,26,28,28,26,26,26,23,22,32,26,32,32,23,32,26,32,32,28,21,26,12,7,12,12,26,12,26,32,32,26,26,23,26,26,26,26,12,32,32,32,26,23,32,26,30,32,26,32,32,26,32,22,26,21,32,32,26,26,26,32,32,28,23,32,32,28,28,32,26,23,22,38,32,32,32,26,14,28,26,32,32,32,26,23,26,14,23,26,21,32,32,28,32,38,23,22,32,32,32,26,23,22,26,23,7,32,28,32,26,14,23,32,23,26,32,7,21,26,7,26,32,10,32,28,23,28,23,32,23,21,26,26
6,30,7,30,13,34,34,37,30,37,27,27,19,30,7,30,30,13,37,13,30,13,13,8,34,37,30,13,30,13,13,6,13,37,30,37,30,13,36,13,34,7,13,13,34,7,30,7,30,7,13,13,7,34,13,34,7,7,13,13,8,13,7,8,30,13,34,30,37,7,37,7,5,13,30,13,6,6,30,34,13,13,13,19,30,6,13,28,13,13,37,37,36,37,30,27,13,13,13,37,37,34,36,37,13,29,13,34,30,37,34,13,27,13,29,30,7,34,13,30,7,27,19,37,7,34,37,7,34,30,13,37,13,37,30,13,13,13,13,13,13,37,13,6,7,34,7,34,36,30,19,37,13,34,8,13,28,13,13,30,34,13,13,6,34,5,7,34,30,37,37,34,13,13,37,13,13,34,37,34,6,13,34,6,30,37,13,13,6,37,37,34,7,6,27,34,27,37,13,13,37,30,34,37,13,34,37,34,37,34,30,30,34,13,27,37,34,27,37,13,6,37,13,34,34,13,34,6,13,5,7,13,37,6,13,7,13,13,36,13,37,13,30,13,30,13,34,30,13,8,37,7,7,13,34,7,13,34,37,13,34,13,13,37,13,34,6,7,13,37,13,13,13,30,37,13,34,37,13,13,13,6,34,13,13,30,30,28,37,34,37,37,8,36,13,37,30,34,6,13,13,30,34,13,37,6,37,8,34,7,34,6,37,13,34,6,34,7,37,13,13,34,13,34,7,30,13,13,30,34,30,7,13,6,27,37,7,6,30,13,30,27,13,13,8,13,34,34,37,37,13,7,13,34,6,27,8,37,30,7,37,8,7,7,37,36,34,8,13,13,13,30,13,6,30,13,13,37,37,37,37,6,37,37,34,13,13,37,27,27,7,13,13,37,37,13,13,34,36,37,13,13,13,6,13,34,7,37,13,13,27,37,13,37,27,37,34,30,13,37,37,34,37,13,34,36,34,29,13,28,37,37,34,34,6,37,37,36,13,34,27,13,13,34,13,8,13,29,37,37,36,7,13,34,13,7,13,7,13,30,8,34,13,30,13,34,30,37,13,34,27,7,37,37,36,27,13,37,8,37,6,27,13,7,7,6,34,37,7,18,37,28,13,37,34,34,37,34,37,34
12,12,12,12,10,12,12,12,36,12,10,10,10,12,10,12,10,10,12,12,12,36,12,12,12,10,12,36,12,12,12,10,12,12,10,9,1,36,10,10,10,10,34,10,10,36,36,10,10,10,36,9,12,36,10,23,10,36,10,36,12,10,10,10,12,36,12,10,36,1,10,12,10,12,12,10,9,10,34,12,10,10,12,10,12,12,36,34,10,19,10,10,34,12,10,36,9,10,10,12,10,12,10,12,12,36,12,12,36,10,36,12,12,10,36,10,10,10,12,12,4,12,10,10,10,12,10,10,10,10,1,36,12,10,10,12,10,12,10,12,36,10,9,12,34,12,12,12,9,10,34,10,10,12,12,12,34,15,19,10,25,12,10,12,36,12,12,12,18,12,12,10,36,12,10,10,9,36,10,12,15,10,12,19,10,19,12,10,9,15,10,36,36,12,36,10,12,36,12,12,12,10,10,36,36,36,36,10,36,12,12,36,10,4,36,36,10,12,10,12,12,10,36,34,12,10,10,36,19,36,10,36,12,10,10,19,32,12,36,15,10,10,12,10,12,10,9,4,9,12,12,12,12,10,25,19,12,36,34,10,19,36,36,12,10,12,34,14,1,10,11,12,10,10,34,10,12,36,9,36,12,12,12,10,10,12,10,12,36,4,12,9,12,4,10,4,10,12,10,10,10,36,12,10,12,36,34,12,10,36,12,36,12,12,36,10,12,10,12,10,12,12,12,10,36,12,12,36,36,4,12,12,12,12,4,36,12,9,10,10,12,12,12,36,34,12,12,10,10,12,12,9,10,10,12,10,36,12,12,4,36,12,12,12,10,10,10,10,36,12,12,36,12,12,12,12,12,12,12,36,36,4,10,10,10,34,10,9,12,12,10,12,10,36,12,10,10,10,10,4,10,9,12,12,12,10,12,12,9,10,12,36,12,10,36,10,12,36,36,12,25,10,12,10,10,12,10,12,10,12,36,12,4,12,10,9,12,12,36,4,36,4,10,4,12,10,10,36,12,12,12,9,12,12,12,19,36,12,10,4,12,36,12,10,12,12,12,12,12,10,12,10,12,4,12,12,10,10,12,10,10,12,10,34,12,4,12,12,12,12,36,10,36,9,12,12,10,12,12,12
36,25,34,23,30,28,7,4,7,34,39,23,7,16,5,25,34,23,29,7,30,28,30,28,8,8,8,23,7,8,34,8,29,23,38,39,11,23,16,28,23,39,8,35,38,16,23,8,5,11,39,23,5,30,30,5,23,8,34,35,16,5,34,39,35,39,7,34,28,38,11,38,5,39,34,29,35,39,11,11,28,34,38,24,30,39,5,39,35,23,23,11,34,29,39,11,23,39,2,39,11,35,39,28,34,28,23,39,2,35,2,38,8,38,29,8,29,16,38,23,23,28,38,39,5,8,23,8,34,39,7,34,39,23,35,39,39,34,28,7,7,36,2,23,23,38,11,2,35,4,5,39,25,39,38,34,39,23,25,35,28,23,38,39,2,5,34,5,39,38,38,38,35,5,38,8,35,25,23,11,16,7,39,39,11,5,24,23,39,28,34,30,35,34,34,5,38,25,11,35,28,38,5,34,7,35,28,23,11,38,23,7,34,7,29,4,34,39,25,23,23,16,23,36,8,28,23,29,29,39,7,8,25,35,30,30,23,2,2,29,39,8,35,23,34,11,5,39,39,11,39,23,38,39,11,8,39,23,39,39,28,5,39,39,25,38,38,4,8,39,30,34,11,34,34,39,16,28,39,5,24,38,7,34,29,30,39,29,23,8,38,28,34,34,38,23,39,4,25,28,23,39,23,34,39,23,4,39,38,16,35,39,28,28,4,30,28,8,34,25,11,11,29,5,38,5,34,34,39,34,28,30,11,35,35,28,39,16,5,39,8,39,4,16,38,23,23,34,25,5,35,5,23,11,34,8,11,38,34,23,23,35,11,2,39,7,11,38,28,2,23,25,30,5,25,23,35,39,35,34,23,39,11,16,30,11,7,39,8,38,29,23,38,29,38,23,39,38,2,11,30,35,23,38,38,39,5,5,23,25,23,34,11,39,2,23,24,16,23,35,28,29,39,28,39,23,23,5,35,28,23,5,39,25,39,34,35,7,11,11,34,23,8,39,39,16,29,28,34,39,39,38,39,35,5,39,4,38,39,5,23,11,2,23,38,8,34,38,39,8,35,38,39,39,39,28,34,38,23,34,23,23,38,39,34,23,38,7,39,8,16,23,23,39,30,39,34,39,7,11
7,24,22,17,12,2,17,7,25,12,24,24,25,24,24,24,12,12,2,7,24,17,25,24,7,24,12,7,12,12,24,24,7,24,17,12,24,12,24,12,12,17,7,17,25,2,12,7,7,25,24,24,24,12,7,24,24,24,24,17,25,24,7,25,17,12,24,7,12,7,25,24,12,7,12,24,24,25,17,7,24,2,24,7,19,25,25,7,25,24,24,24,25,17,7,12,24,24,25,25,25,17,7,12,17,12,25,24,12,7,7,7,22,24,7,24,24,24,7,24,7,24,25,25,2,24,25,2,12,24,24,12,12,25,2,24,24,24,25,12,7,24,24,25,10,25,25,24,24,25,12,24,7,17,12,24,2,25,25,7,24,2,25,7,24,24,7,17,24,7,25,24,12,17,25,24,22,24,7,2,7,24,12,7,25,12,17,24,12,25,24,7,12,24,25,2,17,17,25,25,24,25,12,24,24,17,7,7,24,24,24,7,2,24,7,25,12,7,12,24,25,24,24,17,24,7,12,24,12,24,24,17,25,12,24,24,24,25,24,19,24,25,24,10,24,25,7,12,25,25,24,7,24,12,7,25,24,25,25,10,24,7,7,7,12,24,25,7,25,24,22,7,24,7,12,24,25,24,24,25,24,10,7,12,24,25,24,24,7,12,24,7,24,24,25,24,25,7,24,24,25,12,12,24,24,12,12,7,24,25,12,24,7,24,25,24,25,7,24,25,25,12,24,7,25,7,7,24,17,25,24,7,25,24,7,24,24,25,22,24,12,10,24,24,25,12,12,24,24,25,25,24,25,25,24,25,25,12,25,24,12,24,24,25,12,24,17,2,25,25,12,24,7,24,7,12,24,24,17,24,24,2,25,24,2,25,24,25,17,17,12,24,24,12,7,25,25,25,25,7,24,7,25,24,7,24,25,24,7,2,12,17,7,17,25,7,24,25,24,24,24,25,25,22,2,25,24,25,17,24,25,2,2,24,25,7,17,24,24,12,24,12,25,12,7,12,17,2,24,24,25,24,24,7,2,7,12,25,24,24,24,25,12,7,17,12,25,24,25,24,25,2,17,12,25,24,7,24,12,7,25,24,12,25,25,25,12,7,19,25,25,24,7,2,24,25,24,7,17,2
18,21,21,26,21,12,12,18,18,12,18,21,12,26,12,12,12,19,24,14,3,2,18,26,18,24,12,21,26,12,32,29,21,19,22,6,12,21,22,24,22,18,24,21,12,21,12,22,12,22,2,24,6,30,12,12,19,4,19,14,12,24,22,12,12,21,19,32,6,21,19,14,22,26,29,2,30,22,29,21,21,18,6,21,12,14,26,3,26,22,22,26,19,30,2,3,2,12,26,22,2,19,29,22,12,14,29,12,12,18,19,30,22,24,22,14,22,3,12,24,12,30,12,14,24,22,14,12,32,32,18,3,19,12,24,34,14,22,24,2,3,29,24,2,21,24,12,12,34,18,22,18,30,18,2,24,3,26,22,12,21,4,19,21,21,21,22,22,12,24,12,21,3,29,22,26,19,14,22,14,3,12,18,12,26,24,14,12,12,18,12,12,18,22,22,12,22,22,21,22,21,34,22,22,12,2,24,22,21,24,26,18,26,12,18,14,22,6,26,12,12,14,12,22,32,20,14,12,22,12,21,14,32,22,14,21,12,2,22,22,2,14,26,24,2,12,14,6,12,6,12,12,12,3,12,21,12,12,12,12,14,12,2,30,14,2,29,12,12,24,24,14,12,18,14,2,12,14,24,12,2,26,12,24,12,12,3,29,22,12,3,29,22,32,3,14,29,22,14,30,21,24,12,24,19,14,29,12,6,24,14,19,14,24,29,12,12,12,6,14,14,12,12,21,14,14,12,12,12,24,34,14,12,6,12,12,18,12,26,12,24,22,12,14,29,22,26,12,12,12,12,14,24,24,22,21,12,24,24,12,12,12,12,12,2,12,22,24,29,29,24,22,2,14,14,18,29,29,14,12,12,14,12,24,14,3,22,26,24,12,24,24,24,2,12,12,12,21,12,24,2,24,14,12,21,2,22,22,24,14,14,12,3,32,22,12,12,12,6,22,14,14,12,29,22,2,12,29,26,22,22,12,12,12,22,29,22,24,12,12,24,26,12,18,2,12,32,12,21,14,29,12,12,22,4,22,22,14,14,6,22,24,22,22,24,14,14,24,24,22,32,12,29,2,24,22,12,29,12,12,26,24,12,22,14,24,24,12,12,24,14,22,3,12,22,14,18,2,26,14
9,8,8,19,27,19,24,27,28,28,8,8,24,27,39,27,1,11,27,19,28,27,27,27,8,1,9,11,8,11,19,19,27,19,5,11,27,28,28,27,39,33,24,19,9,19,19,19,27,11,11,19,19,27,19,8,27,39,9,39,8,11,39,27,11,27,27,33,24,27,19,3,27,0,27,0,9,11,28,19,11,19,19,16,26,27,27,25,19,39,39,19,25,3,33,19,8,11,27,25,27,1,19,27,11,27,39,19,8,27,27,33,1,11,26,39,19,25,19,25,1,27,33,11,19,33,19,27,19,9,27,11,33,27,39,19,8,11,25,27,8,9,27,39,28,0,11,19,0,25,19,24,11,27,39,27,0,27,19,11,28,39,27,9,9,8,27,11,11,11,39,11,19,9,0,39,28,27,11,27,36,11,39,19,39,11,19,19,39,11,0,36,19,33,24,28,0,11,3,9,9,11,1,19,11,0,27,1,39,39,8,27,9,39,28,8,8,25,11,11,33,19,39,11,25,9,19,8,8,27,11,9,19,27,27,39,19,27,33,39,27,19,19,33,19,11,27,33,11,28,19,27,27,9,11,27,19,39,25,0,25,1,19,27,11,39,19,9,28,0,3,11,36,11,9,9,26,39,11,24,11,11,11,27,11,9,11,25,0,11,17,27,11,33,3,9,27,8,39,19,0,9,11,11,0,27,39,27,11,27,19,39,0,27,19,1,39,11,19,25,27,11,11,39,39,33,27,11,11,39,11,11,11,11,3,26,33,39,0,39,19,27,0,11,19,33,19,27,27,8,39,24,3,36,11,11,26,33,39,28,25,11,17,33,11,11,33,28,11,39,19,11,0,39,36,25,39,27,19,27,27,25,11,27,9,9,19,0,11,9,11,19,0,0,19,9,33,19,25,27,27,11,11,25,19,27,27,39,11,8,36,27,11,28,19,39,39,11,36,11,36,19,11,26,27,25,25,8,19,19,27,11,25,9,0,11,11,36,1,9,17,11,19,19,11,25,11,39,11,1,27,10,11,27,27,27,1,11,0,36,11,33,0,27,1,19,11,11,11,39,33,0,25,19,19,8,8,27,36,9,19,28,0,26,11,1,0,0,27,19,11,19,11,25,0,36,0,19,0,19
